created_at,texts_by_minute,similarity
2022-12-13 01:44:00,"['紀元前に下ネタのモザイク笑笑', 'かっこいい  ', ' kamasereba   ', '何か言ってたのは先走ってたのね ', '松 ここで0曲聴いてください cholie joでkamasereba ', '先走りしてしまった松永くん       ノっ', '先走った松永さん', '笑っちゃってるあーるさん', 'こちらですかね カマしてましたよね 埼玉で     ', '先走ってる', '  ', '今日は告知ツイートからずっと先走りまくりだな松永さん      笑', 'op0分です笑笑', 'chouji ']","{'quantile_0': 0.0, 'quantile_1': 0.0, 'quantile_2': 0.0, 'quantile_3': 0.5774491429328918, 'quantile_4': 0.8398810029029846, 'average_similarity': 0.2812038149152483, 'size': 91, 'width_q': 0.5774491429328918}"
2022-12-13 01:45:00,"['夜中に聴くとまたグッとくる', 'マツさんchoujiにハマってるなあ', '  ', '時々ある須藤元気弄り大好き', 'cholie jo  chouji  amp  olive oil  kamasereba   ', 'エイブル']","{'quantile_0': 0.0, 'quantile_1': 0.0, 'quantile_2': 0.0, 'quantile_3': 0.18045680224895477, 'quantile_4': 0.5591616034507751, 'average_similarity': 0.1369673510392507, 'size': 15, 'width_q': 0.18045680224895477}"
2022-12-13 01:46:00,"['今年0年 お正月の願い通りにカマしてましたよ ', 'このラジオでさまざまなchoujiさんの曲を知る 良', 'kamaserebaのフックに長渕を感じるの俺だけ  ', '  ', 'olive oilのビートいいよな好き', '新しく発見されたナスカの地上絵は下書きだった説  真実味あるな', '  ', 'でもさ ちんぽこの地上絵から当時のペルー古代人陰茎の詳細が詳らかになるし 必要な研究材料なんじゃないかなって思えてきたから多分山形大はぜんぶ把握して比較検討してるはず  わたしなら縮尺をきちんと割出してだな もうちんぽこの話やめろや  ', 'オープニング終わってこの時間  ']","{'quantile_0': 0.0, 'quantile_1': 0.0, 'quantile_2': 0.5574900507926941, 'quantile_3': 0.7199694514274597, 'quantile_4': 0.8720963001251221, 'average_similarity': 0.3990886981288592, 'size': 36, 'width_q': 0.7199694514274597}"
2022-12-13 01:47:00,"['', '今日の松永さんは 何か先走ってるなぁ    ', '久しぶりに聞いてるんだけど ビタースウィートサンバまで0分超えってどんなオープニングなん笑しかもナスカの地上絵下ネタにしされたら呟けんꉂꉂꉂ']","{'quantile_0': 0.0, 'quantile_1': 0.0, 'quantile_2': 0.0, 'quantile_3': 0.4005459249019623, 'quantile_4': 0.8010918498039246, 'average_similarity': 0.26703061660130817, 'size': 3, 'width_q': 0.4005459249019623}"
2022-12-13 01:48:00,"['そうそうなんか菊政宗スポンサーついてんだよね', '一文字と地上絵で0分ってスゲーって思うよ']","{'quantile_0': 0.6433578, 'quantile_1': 0.6433578133583069, 'quantile_2': 0.6433578133583069, 'quantile_3': 0.6433578133583069, 'quantile_4': 0.6433578, 'average_similarity': 0.6433578, 'size': 1, 'width_q': 0.0}"
2022-12-13 01:49:00,"['松永さんの うす   押忍  のお返事良いなあとじんわり聴く深夜0時近く', '歪', ' 歪 いいんかw ', '流す曲とトークのギャップがありすぎて情緒不安定になりそう笑かっこいい曲だったな ', '松永さん 告知から先走ってたよね 笑  ', 'レコード歪んでたね  ', '今起きた おはようございます ', '歪', '画像探してました  ', 'フェス0位凄いなliveからliveへ梯子しまくってたからな半端ないな', '歪みなるほど', 'カイロプラクティックス', 'いいね いいね  ']","{'quantile_0': 0.0, 'quantile_1': 0.0, 'quantile_2': 0.35405851900577545, 'quantile_3': 0.6170603930950165, 'quantile_4': 0.9999997615814209, 'average_similarity': 0.33193934575105327, 'size': 78, 'width_q': 0.6170603930950165}"
2022-12-13 01:50:00,"['カイロプラクティック行きたい', 'リスナーメール 今年の漢字は 歪  松永 背骨と骨盤の歪みをよく取ってもらった0年でしたね   ', '歪み 丁度いいかも ', 'ああ  歪    レコード曲がりましたね え カイロプラクティック通ってたの 松永さん  ', '松永は歪まないゆえの変まっすぐすぎて変まっすぐがコロコロ変わる あみだくじっぽい', '歪んでただ変じゃなくて色んな方向で歪んでる', 'よくカイロプラクティックスに歪', 'レコード歪みあったな', '歪んで変なのではなく 真っ直ぐ過ぎて変な松永さん ただし真っ直ぐの方向はあみだの如くめちゃくちゃ曲がる  ', ' 背骨と骨盤のゆがみをとってもらいました ', '松永さんが学んでる ', '歪まない故の変  ', ' 歪 松 今年はよくカイロプラクティックに通いましたねr ーこいつは真っ直ぐで変やから 歪まなすぎて変やから歪んで変な人じゃないからな', 'r 歪まないゆえの変やから まっすぐすぎての変やから ', '真っ直ぐすぎて変歪んでない', 'r 指定さんによるとdj松永さんはあみだくじみたい なるほど 笑  ', '歪引きで歪んでるんや松永さんの0年カイロプラクティック通いww ', '真っ直ぐで方向性が変わるはアミダくじ ', '松永さんはまっすぐゆえに変な人 確かに ']","{'quantile_0': 0.15381454, 'quantile_1': 0.5205944776535034, 'quantile_2': 0.6547751426696777, 'quantile_3': 0.7669890224933624, 'quantile_4': 0.9338718, 'average_similarity': 0.6300793, 'size': 171, 'width_q': 0.246394544839859}"
2022-12-13 01:51:00,"[' 歪んで変なひとじゃないからなぁ ', '松永さんはあみだくじwwwwたとえが最高過ぎて', '真っ直ぐがコロコロ変わるから引きで見たら歪んでるお松さん あみだくじ  ', 'r 松永はまっすぐやけど方向性すぐ変わるからあみだくじみたいになってる 引きで見たら歪んでるけどよく見たら直線 ', '松永さんはあみだくじ なるほど', '松永さんが歪んでるんじゃなく世界が歪んでる', 'あみだくじwwそうだわ', '炎天下でレコード歪んだ→ 歪 →カイロプラクティックよく通った', 'r いろんな方向にまっすぐ行くからあみだくじみたい まっすぐの方向性', '歪まないゆえの 変 ', '朝井氏曰く 歪んでるのは世界の方 だから世界の方を歪ませるの意味で 歪 でもいいんじゃないですか  ', '色んな方向で真っ直ぐだからあみだくじw ', '歪み', 'いけてる 歪み ええやん', '朝井さんと同じ松永評だ', 'あみだくじ', 'あみだくじwwww上手いこと言うわぁww ', 'なるほどじゃねえよwwwwwwwwww ', '歪まない故真っ直ぐ故の変な人', '特別感ボトルキープ', 'あみだくじ', '松永さんは真っ直ぐ過ぎて変やから   笑', 'そっちにいくのねw ', 'カイロプラクティックに通ってた松永さんw ', '七福神キャバクラメタファー', 'とりあえずオープニングトークまでで寝る最近寝不足でちん ことカールおじさんで盛り上がる0人の声も聴けたし0人の笑い声が癒しでしかないわぁおやすみなさーいリアタイの皆様楽しんで', 'レコード欲しかったなぁ', '完全に店']","{'quantile_0': 0.0, 'quantile_1': 0.37103281170129776, 'quantile_2': 0.545243889093399, 'quantile_3': 0.6771800369024277, 'quantile_4': 1.0, 'average_similarity': 0.5081964710717479, 'size': 378, 'width_q': 0.3061472252011299}"
2022-12-13 01:52:00,"['歪みかぁ', ' 歪 でも松永さんは真っ直ぐすぎて変な人 でもその真っ直ぐの方向性が変わっていくからそれが歪んでいくw ', '松永さん あみだくじ', '歪まないゆえの変な松永さんw ', 'rさんの松永さん評歪んでんじゃない真っ直ぐな故の変さすが相方メッチャ理解者', 'ア 真っ直ぐすぎて変 rさんの松永さん評', 'r 松永さんは 歪んで変な人ではない 愛があるねー ', 'ストックに入った 歪 松永さんキープ  ', 'すごいストンと落ちた あみだくじw ', '神様ってそーゆーお店のシステム  ', '全神様の六番手', '背骨と骨盤の歪みをとってもらった一年だったr お前は歪んでるゆえの変じゃなくて真っ直ぐすぎて変やからどう言ったらえんやろ 真っ直ぐがコロコロ変わるからあみだくじみたい', '確かに松永さんは 真っ直ぐな人 そこが良い所なんですけどね', 'ボトルキープも忘れずに 笑  ', '松永の歪みはあみだくじrさんうまいな', '初詣 キャバクラちゃうねんw ', '神のアフター', '七福神の本指名 www ', '今からお賽銭の話しかな  ', '誰の一番にもなれなかったのぉ', 'アフター狙ってるw本指名を誰にするか', '神様は0かと思いきやキャバ嬢  ', '神様に何とも思われてない順位', '松永さん 真っ直ぐに見えるけど近づいてみるとあみだくじになってる歪み', '色んな真っ直ぐがいっぱいであみだくじになってるwwwwwww ', '神社はキャバクラシステムだった   ']","{'quantile_0': -0.02443457, 'quantile_1': 0.38855841755867004, 'quantile_2': 0.583459198474884, 'quantile_3': 0.7079969644546509, 'quantile_4': 0.92410076, 'average_similarity': 0.5421892, 'size': 325, 'width_q': 0.31943854689598083}"
2022-12-13 01:53:00,"['神社界で', '本指名はアリだな来年はそーしよ  ', ' creepy nutsのオールナイトニッポン で山形大学のナスカの地上絵メッチャいじられてる', '歪みいけた  ', 'あーるさんがまつながさんの 変 な部分を 歪み ではなく 真っ直ぐゆえ ってこういう時に必ず言うのすっっっごく好き', '神様をキャバ嬢扱いするなよw ', 'まっすぐ故の変さしっくり来る表現', 'アフターw神社外w ', '松永さんの今年の漢字は熱で曲がったレコードの 歪 をリスナーが提案 r コイツは歪んで変なんじゃなくて 真っ直ぐすぎて変やから r 真っ直ぐの規定がコロコロかわるからな ', '本指名神', 'rさんの表現0点', '松永さんは 歪んでない真っ直ぐな方向性がいくつもあってあみだくじみたい', '場内もあるといい  ', 'ボトルキープも忘れずに 神様も誰指名か', '松永さん 本指名をこの中から選びましょうね 笑  ', '芸能なら 弁天様じゃない', '誰の一番にもなれない', '松 アフターに来てもらうことが大事だもんね  r 神社外にね  ', '店外 神社外  ', 'お賽銭コーディネーターr ', '神社のアフター', 'ボンバーマンかっ', 'もう入れないつもりの松永を陥れようとしているr ', '邦さんの状況', 'ボトルキープでアフター狙う初詣ってなに w ']","{'quantile_0': 0.0311838, 'quantile_1': 0.3664228171110153, 'quantile_2': 0.5330624580383301, 'quantile_3': 0.6679992079734802, 'quantile_4': 0.91900927, 'average_similarity': 0.5178911, 'size': 300, 'width_q': 0.3015763908624649}"
2022-12-13 01:54:00,"['ボトルキープも忘れずにwww七福神の中の誰が本指名か神のアフター', 'キャバクラかよ 笑  ', '誰か0人だけに特別に打っ込む ボトルキープ キャバじゃねーかw ', 'ドルオタ的にも耳がいたぁい  ', '本指wwwwwwwww ', '豊川稲荷 お店怒られろ 笑', '神社外でお会いできるのが良いw ', '七福神をキャバクラみたいに言うなwアフター入るてwww ', 'そして 一人に 太く出すと 笑 すっかり内容がスナックに 笑 神社外でお会いして   がいいの か   笑 話を膨らますの本当に上手すぎて', '太客だの本指名だのアフターだの初詣をキャバクラに変換して話すのマジで笑う', '阿弥陀籤の様な歪み笑笑', 'アフター狙いの参拝', '神社をキャバクラ例えずーっとしている大丈夫 www ', 'rさん松永さんのことほんと良くわかってるんだね', 'アフターって神様は キャバクラじゃないんだから', '松永さん神様ばかり相手にしてると仏様が嫉妬するよ  ', 'こんな罰当たりラジオある  ', 'アフター狙い']","{'quantile_0': 0.0639517, 'quantile_1': 0.37479567527770996, 'quantile_2': 0.5611329674720764, 'quantile_3': 0.7028248906135559, 'quantile_4': 0.88893515, 'average_similarity': 0.53492904, 'size': 153, 'width_q': 0.32802921533584595}"
2022-12-13 01:55:00,"['同伴は 御守りかしら ', '地元神張り紙貼る', '初回www ', '神様の太客', '初回で0万w ', 'アフターできてもらうことにが重要な初詣ってなによ', '見知らぬ初詣客と張り合う松永さん', '神社外ってなに笑', '神様も結局は金なの w ', 'アフター狙いのお参り神社外でお会いするgod同伴もあり', '0番になりたくて一万以上の賽銭禁止', '神社に勤めることになるw ', '', '0人0だと差が付かないから金額をバラけさせる笑アフター狙ってる笑笑']","{'quantile_0': 0.0, 'quantile_1': 0.10569636896252632, 'quantile_2': 0.49817949533462524, 'quantile_3': 0.6072137355804443, 'quantile_4': 0.8014355301856995, 'average_similarity': 0.4033966222061561, 'size': 91, 'width_q': 0.501517366617918}"
2022-12-13 01:56:00,"['今年は初めての神社', '来年大穴betにしよ', '張り紙www ', '神の世界に夜のシステム持ち込まんでもろて', ' 彼らは初詣の話をしてます', '一万円以上のお賽銭禁止 笑 え 正月ずっといるの  松永さん    笑  ', 'それなら 何回も来て欲しい ', 'つかめ幸福   ', '地元帰ったら昨年行った神社にも行く', ' 一万以上の賽銭禁止 の張り紙 笑  ', '留まることでやがて松永さんがその神社の神となるわけで   ', 'そうそう もしかするとdj松永さんを表す漢字一文字は 偏 かもしれませんよね   歪 でもなく 変 でもなく 笑  ']","{'quantile_0': 0.027481586, 'quantile_1': 0.34596414864063263, 'quantile_2': 0.5608262717723846, 'quantile_3': 0.6487639248371124, 'quantile_4': 0.81959826, 'average_similarity': 0.48463815, 'size': 66, 'width_q': 0.3027997761964798}"
2022-12-13 01:57:00,"['こんな話しててバチ当たらないか心配になってきた   笑', '太客笑', 'キャバクラなのオークションなのか初詣ってなんだったっけ   ', '神々をキャバ嬢に例えているの不敬すぎる', '平等に0万円ずつ入れると特別感がなくてアフターまで行けない問題www神社をキャバクラに例えるのとんでもないばちあたりな気がするけどさっきからシステムがしぬほどわかりやすいんだよな  太客とか 誤ったバブリーな認識やめなさい  ']","{'quantile_0': 0.3359365, 'quantile_1': 0.4051523208618164, 'quantile_2': 0.7337403297424316, 'quantile_3': 0.8206630051136017, 'quantile_4': 0.85827833, 'average_similarity': 0.63390464, 'size': 10, 'width_q': 0.4155106842517853}"
2022-12-13 01:58:00,"['神様に火遊びしてたら頻尿治らないわ', '年明け一発目ラジオ楽しみだなあ', 'ずっと正月神社で0万以上の賽銭入れないように待ってるとか面白すぎるやん', 'まじめな話 お賽銭はその時のその人の経済状態で妥当な額を自分で決めて入れるのを神様は見ていてくれるって聞いたぞ', '他人のお賽銭も規制するdjw ', '新婚旅行 商船三井フェリーに乗って自家用車で行ったなぁ北海道0週間 このcm聴くと毎回思い出すわ', 'r神社を夜のお店扱い松 一万以上の賽銭禁止 張り紙して自分だけ入れる']","{'quantile_0': 0.32231194, 'quantile_1': 0.5896911025047302, 'quantile_2': 0.7474679350852966, 'quantile_3': 0.801005482673645, 'quantile_4': 0.85248506, 'average_similarity': 0.69194615, 'size': 21, 'width_q': 0.2113143801689148}"
2022-12-13 01:59:00,"['いつも以上に時間の経過があっという間過ぎてる   ', 'まさか豊川稲荷がお店になってしまうとは天罰当たりませんように      ', 'お賽銭で0万と0万打っ込む松永さん 調べたら全国平均 0でした 0万で 新幹線に取り残されて爆速で消えてったairpods何個か買えるよw ', '松永さんは真っ直ぐ の部分後で聴き直す', '百礼百拍手がじわじわきている', '他に0以上行かれたら持ってかれるから止める笑笑', '上柳さんwwwwww ']","{'quantile_0': 0.11727851, 'quantile_1': 0.3047693073749542, 'quantile_2': 0.6831169724464417, 'quantile_3': 0.7531010508537292, 'quantile_4': 0.8220934, 'average_similarity': 0.5756664, 'size': 21, 'width_q': 0.448331743478775}"
2022-12-13 02:00:00,"['長過ぎよ 韻  ', '来週 spw ', 'お知らせ スペシャルウィーク  ', 'ホテルの激ザコドライヤー残ってるエビとタコもらいや', '来週楽しみだなー', '韻長っ', '松永さん 今年は忙しかったでしょうから お正月は地元でゆっくりしてしてください', 'ホテルの激雑魚ドライヤーw ', 'blass monkey   ']","{'quantile_0': -0.004439209587872028, 'quantile_1': 0.0, 'quantile_2': 0.20077238231897354, 'quantile_3': 0.3170025646686554, 'quantile_4': 0.7073367238044739, 'average_similarity': 0.24069981086197206, 'size': 36, 'width_q': 0.3170025646686554}"
2022-12-13 02:01:00,"['ホテルの激ざこドライヤーエビとタコもらいや', 'ホテルの激雑魚ドライヤー あいつの 海老とタコと貰いや  ', '先週のビュッフェラジオがwww ', 'なんか上手く言えないけど rさんがspw告知する時の ゲストが来ます  の言い方大好きなんだよな', 'アツいなkandytown ', 'ホテルの激雑魚ドライヤー残ってるのエビとタコと貰いやうわぁ すっげぇ ', '韻踏みジングルホテルの激ザコドライヤーエビとタコ貰いや    ', 'ホテルの激雑魚ドライヤー残ってるエビとタコもらいやー', 'ホテルの激ザコドライヤー バイキング あいつの残ってるエビとタコともらいや', 'kandy楽しみ', '韻すごい  ', 'ホテルの激ザコドライヤーあいつのエビとタコもらいやーすげぇ', 'spw kyandy townのioとkeiju ', 'ホテルの激雑魚ドライヤー残ってるエビとタコもらいやって長いわwww ', '来週ですね spw  楽しみです', '来週のspw  楽しみだな', '先週サッカー見ながら聞いたような気がしたキャンディータウンゲスト本当だったんだ']","{'quantile_0': 0.15626001, 'quantile_1': 0.4091102033853531, 'quantile_2': 0.6211084723472595, 'quantile_3': 0.7373980432748795, 'quantile_4': 0.9654055, 'average_similarity': 0.59316105, 'size': 136, 'width_q': 0.32828783988952637}"
2022-12-13 02:02:00,"['我々といちばん遠い存在', '', '毎週思うけど うまいよねっサスガ  ', '来週 spw    きっと いい感じになるよね    ', 'えげつなく踏み倒した韻ジングル', 'この前からkandytownのこの曲聞きまくってる', 'spwは来週です 今週は0人です ', '今週のゲスト発表はちゃんとイメージ重視の静かめでわらった', 'ホテルの激ザコドライヤー残ってるエビとタコもらいや', '怖いよりクールに親和性のない深夜ラジオリスナー もうなにも言えない  н    ', '目の前にシュッとした人が出てきたとき何も言えなくなる深夜ラジオリスナー', 'クリピと一番遠い位置にいるグループ', 'ホテルのガキ雑魚ドライヤーすごいわかる', '何も通用しないやつだよなw ', 'ホテルの激雑魚ドライヤー残ってるのえびとタコ貰いやワ スゲッ', 'coolが0番深夜ラジオリスナーから遠いwwww ', 'rep 東京 世田谷のクルーkandytownが来るぞー  ', 'coolが一番遠い深夜ラジオリスナー', 'ゲストすげ']","{'quantile_0': 0.0, 'quantile_1': 0.3846202492713928, 'quantile_2': 0.5402220487594604, 'quantile_3': 0.6399406492710114, 'quantile_4': 0.9420952200889587, 'average_similarity': 0.4838140655679312, 'size': 171, 'width_q': 0.25532039999961853}"
2022-12-13 02:03:00,"['来週楽しみ過ぎるよゲスト kandytown io keiju  ', '', 'クールが0番深夜ラジオリスナーと0番遠い', 'キャンディータウン高校の時めちゃ聞いてたからマジ嬉しいなー', '劣等感が火を吹く笑', 'spw 来週楽しみです   ', 'シュッとされたらお前の劣等感が火を吹いて死ぬwwwwww ', 'kandytownはクール 深夜ラジオと最も親和性がない  なるほど 笑  ', '深夜ラジオリスナーの劣等感に火がつくw ', '松永さんが今年行ったお店は女の子たちのチャームポイントもちゃんと書いてある 笑恵比須天は とにかく釣りが大好き 笑  ', '劣等感でまた欠席しないで下さいね健康で来週もおいでよしてね ', 'kandytown好きになったのに解散決定してるの悲しすぎる  ', '劣等感が火を噴く 笑  ', 'オマエの劣等感が火を噴く 松そうなのですね    笑  ', 'kandytown嬉しみ  ', ' シュッとされたらお前の劣等感が火を噴くぜ ', 'イカチイより親和性低いcool ']","{'quantile_0': 0.0, 'quantile_1': 0.3805869370698929, 'quantile_2': 0.5083569288253784, 'quantile_3': 0.7540886402130127, 'quantile_4': 0.9751217365264893, 'average_similarity': 0.5230084172833491, 'size': 136, 'width_q': 0.3735017031431198}"
2022-12-13 02:04:00,"['coolから0番遠い深夜ラジオリスナー', 'おまえの劣等感が火をふく ', '偏見がひどい笑', '松永 自分の劣等感が火を吹いて燃え尽きて死ぬ きゃんでいたうんと対峙したリスナーたちはこうなる予想', '格好良さをfeel  ', '松永さん 深夜ラジオリスナーと一番遠い 目の前にシュッとした人が現れるほうが困る 己の劣等感が露わになる ほらね   笑  ', 'うまさを強調しない さらっとあっやば', 'おまえの劣等感が火を吹くぜ', '劣等感が火を噴くそしてしぬ笑笑', 'ラジオリスナーには眩しすぎるkandytown笑', '寝る体制に入ります 寝落ちしそうです  ', 'どんな話が聴けるのかめちゃくちゃ楽しみよ ', 'rさんの解き明かしたがりすらも拒むかっこよさ feelしてもらうしかないんですよ ', '劣等感で火を吹いて自分を燃やしながら死ぬ', '劣等感で火を噴く', 'お前の劣等感が火を吹く', ' シュッとした人に来られたらお前らの劣等感が火を噴いて死ぬ wwwww ']","{'quantile_0': 0.31899333, 'quantile_1': 0.6507546007633209, 'quantile_2': 0.7116043865680695, 'quantile_3': 0.8206772059202194, 'quantile_4': 0.96335447, 'average_similarity': 0.7082682, 'size': 136, 'width_q': 0.1699226051568985}"
2022-12-13 02:05:00,"['劣等感で火を吹くwww ', '火を吹いて死ぬwww表現www ', '松永さんイケメン来るとお休みしがちですが来週大丈夫ですよね  ', '来年0月を以ってkandytown解散します けどhip hopでちゃんと解散するのは稀有', '初対面   緊張してる 邦さん  ', '来週はcreepy nuts揃ってspw   今年最後ですし松永さん体調気を付けてくださいね    ', 'キャンディ×くりぴは 未知 ', '活動終演してしまうのか  言い回しおしゃれね  ', '松永 一番難しいんだけど なんて呼べばいいんだろう  ']","{'quantile_0': 0.1869057, 'quantile_1': 0.418754443526268, 'quantile_2': 0.5956593453884125, 'quantile_3': 0.7053801566362381, 'quantile_4': 0.8120449, 'average_similarity': 0.5550705, 'size': 36, 'width_q': 0.2866257131099701}"
2022-12-13 02:06:00,"['ァルさんちょくちょく東京弁が出るようになってる  ', 'なんて呼べばいい マジ初対面だから', '邦さん タメ口から入る', '今朝ツイートしたヤツをもっかいあげとく 等身からして違うよな   ', 'spw真面目に音楽の話したらいいんだよたまにはそれも聞きたいよ 松さんなにかいじってる音がする赤ペン  ', '呼び方からですよねー', '松永さんマジ初対面 なんて呼べばいいかタメ口敬語本番前確認', '全国ネットで来週のゲストへの呼び方に悩む話', '来年0月で終演するんだ', 'mudマジ好き']","{'quantile_0': 0.15283012, 'quantile_1': 0.4712909758090973, 'quantile_2': 0.5960277915000916, 'quantile_3': 0.6915599703788757, 'quantile_4': 0.8274774, 'average_similarity': 0.573446, 'size': 45, 'width_q': 0.22026899456977844}"
2022-12-13 02:07:00,"['マジ初対面なんですね 松永さんお二人と    bad hopの時にも確認してましたよね そして さん 呼びになった記憶ありますな 懐かしい  ', 'kandytown 聴く側も何か ドキドキ    ', 'spwにお休みしませんように ', '  ', 'お松まじ初対面', 'まじ初対面なの   ', 'ハマくん確か話してた記憶があるなぁ  ', 'ずっと敬語でいいよ 会ったとたんに敬語しか出てこないでしょうに  ', 'okamoto sフィルター', '心の準備にどうぞ    ', '松永 会いたかった   笑笑', ' おもいっきりタメではじめてみれば  ', 'r kandytownさんになってしまう ', '松永さんまじ初対面  なんて呼べばいんだろう タメ口敬語確認しとこ', '和光の同級生が多いんだっけokamoto sとkandytown ', '和光とかそんな感じ ']","{'quantile_0': -0.08509236574172974, 'quantile_1': 0.3616122379899025, 'quantile_2': 0.5631365776062012, 'quantile_3': 0.6504264622926712, 'quantile_4': 0.893711268901825, 'average_similarity': 0.47677728918691475, 'size': 120, 'width_q': 0.2888142243027687}"
2022-12-13 02:08:00,"['dj松永さんはすぐ出てくるがr指定さんがパッと出てこん        ', '会いたかったーyes  ', '敬語かタメ語で行くか問題', 'youngjuju ', 'リスナーより先にパーソナリティー達がまずゲストとの距離の詰め方を決めかねている      笑', '和光 okamoto sフィルター', '初対面に思いっきりタメ語は松永さん難しすぎるんじゃない', 'クリピの雑魚さが好きw ']","{'quantile_0': 0.0, 'quantile_1': 0.08733204938471317, 'quantile_2': 0.4029706120491028, 'quantile_3': 0.6256495863199234, 'quantile_4': 0.8014811873435974, 'average_similarity': 0.37402299764965263, 'size': 28, 'width_q': 0.5383175369352102}"
2022-12-13 02:09:00,"['邦さん  敬語rさん  タメ語歪みが生まれる  ', 'okamoto sフィルター', '予行練習してる  ', 'ふたりそろうとr kyandy townさんになってしまう ', 'kandytown呼び方問題rがタメ口なのに松永が敬語はどうなのか', '松永さんrさん こちら参考にどうぞ逆に観ちゃうとビビってさらにムズくなる可能性もあるけど   ', '本番前に確認する  ', '松 はじめまして  松永ですぅ 予行練習はじめた', '0人になったら kandytownさん 笑', 'spwの予行演習楽しそうでよろしいね', 'シュミレーションしてんの笑うw ', '初対面なら敬語の方が 間違いないと思いますが']","{'quantile_0': 0.044164483, 'quantile_1': 0.4433334097266197, 'quantile_2': 0.5822851061820984, 'quantile_3': 0.6923854798078537, 'quantile_4': 0.8733846, 'average_similarity': 0.54277056, 'size': 66, 'width_q': 0.24905207008123398}"
